type,date,time,time_count,radius,tweetID,keyframe,keyframe_name,author,message,latitude,longitude, location
mbdata,20140123195813,1958,8,4,1043,12,Hostage Situation,AbilaPoliceDepartment,The situation is continuing at Ithakis and Alexandria. Please continue to avoid this area while we resolve this situation. #APD,,,
mbdata,20140123195813,1958,8,4,1044,12,Hostage Situation,roger_roger,I can hear the police yelling. sounds like the black van guys have captives.,,,
mbdata,20140123195931,1959,6,4,1045,12,Hostage Situation,FriendsOfKronos,Terrorists have hostages! #POK #terror,,,
mbdata,20140123195931,1959,6,4,1046,12,Hostage Situation,protoGuy,can't see any hostages in the van - they must be in the back,,,
mbdata,20140123195931,1959,6,4,1047,12,Hostage Situation,megaMan,van guy yells back #canthear #TAG #cantbegood,,,
mbdata,20140123195931,1959,6,4,1048,12,Hostage Situation,CentralBulletin,Report: shooter has a hostage #Abila #CentralBulletin,,,
mbdata,20140123195931,1959,6,4,1049,12,Hostage Situation,InternationalNews,Abila situation has escalated and now involved the SWAT unit. #intNews,,,
mbdata,20140123195931,1959,6,4,1050,12,Hostage Situation,SiaradSea,crap guy is threating to kill someone,,,
mbdata,20140123200000,2000,9,4,1054,12,Hostage Situation,brontes_riff,OMG the Men in Black are here what's next the black helicoptors?,,,
mbdata,20140123200000,2000,9,4,1055,12,Hostage Situation,protoGuy,swat is pulling back omg police are lame just shoot him,,,
mbdata,20140123200000,2000,9,4,1056,12,Hostage Situation,Sara_Nespola,OMG this guy says he has a hostage  #hostage,,,
mbdata,20140123200000,2000,9,4,1057,12,Hostage Situation,megaMan,black clothes guys not setting up. gonna stay put for now.  wish I knew what they said.  #TAG,,,
mbdata,20140123200000,2000,9,4,1058,12,Hostage Situation,AbilaPost,#APD is establishing a security perimeter around the standoff #AbilaPost,,,
mbdata,20140123200000,2000,9,4,1059,12,Hostage Situation,KronosStar,APD transitioning command to SWAT. #KronosStar,,,
mbdata,20140123200000,2000,9,4,1060,12,Hostage Situation,panopticon,loooks like #APD swat is pulling back are they going to negotiate with this crazy guy?,,,
mbdata,20140123200000,2000,9,4,1062,12,Hostage Situation,sofitees,id?b givin up if i was thtat guy #somanyguns #yikes,36.059,24.857,
mbdata,20140123200000,2000,9,4,1063,12,Hostage Situation,Simon_Hamaeth,i've never seen SWAT up close not sure i wanted to #standoff,,,
mbdata,20140123200111,2001,4,3,1065,12,Hostage Situation,FriendsOfKronos,APD stop the terrorists before they cut the hostages head off! #POK,,,
mbdata,20140123200111,2001,4,3,1066,12,Hostage Situation,megaMan,@ben I don't see anyone from the van. who said that? #TAG,,,
mbdata,20140123200157,2001,4,3,1069,12,Hostage Situation,megaMan,im just seeing someone talking to van guys. if there is anyone in the van they are still in there #TAG,,,
mbdata,20140123200157,2001,4,3,1070,12,Hostage Situation,HomelandIlluminations,SWAT team appears to have taken command,,,
mbdata,20140123200332,2003,3,3,1072,12,Hostage Situation,protoGuy,I see?some swat dudes setting up on the top of a building,,,
mbdata,20140123200332,2003,3,3,1074,12,Hostage Situation,joyousNoise,please pray for safe release of hostages,,,
mbdata,20140123200332,2003,3,3,1075,12,Hostage Situation,NewsOnlineToday,SWAT team appears to be in command #Abila,,,
mbdata,20140123200500,2005,3,3,1083,12,Hostage Situation,protoGuy,why r cops just sitting around?,,,
mbdata,20140123200500,2005,3,3,1084,12,Hostage Situation,Sara_Nespola,the cops are trying to build a perimeter lots of shoving and yelling,,,
mbdata,20140123200500,2005,3,3,1086,12,Hostage Situation,KronosStar,APD is evacuating the businesses near the Gelato Galore standoff. #KronosStar,,,
mbdata,20140123200613,2006,5,4,1097,12,Hostage Situation,FriendsOfKronos,businesses around gelatogalore being evacuated out of danger from POK terrorists,,,
mbdata,20140123200613,2006,5,4,1098,12,Hostage Situation,megaMan,lots of discussion - can't hear most #TAG,,,
mbdata,20140123200613,2006,5,4,1100,12,Hostage Situation,MarcusDrymiau,looking like a police thing is happening outside #gonnabelate,,,
mbdata,20140123200613,2006,5,4,1101,12,Hostage Situation,sofitees,i think there's a hostage - why isnt #APD doing more #standoff,36.059,24.857,
mbdata,20140123200658,2006,5,4,1104,12,Hostage Situation,protoGuy,i guess the swat guys can't see the hostages so they don't want to shoot,,,
mbdata,20140123200709,2007,3,3,1118,12,Hostage Situation,FriendsOfKronos,wait! POK terrorists with hostages these are the kidnapped people from gastech!,,,
mbdata,20140123200709,2007,3,3,1121,12,Hostage Situation,KronosStar,Police have requested that the public stay away from the hostage scene near Alexandrias & Ithakis. #KronosStar,,,
mbdata,20140123200709,2007,3,3,1123,12,Hostage Situation,AbilaPoliceDepartment,The situation near Gelato Galore is believed to be a hostage situation. We are working to resolve it as quickly and safely as possible. #APD,,,
mbdata,20140123200801,2008,2,3,1125,12,Hostage Situation,FriendsOfKronos,they must have a van full of terrified people #POK #hostages,,,
mbdata,20140123200801,2008,2,3,1126,12,Hostage Situation,megaMan,"@ben yeah its a """"hostage situation"""" #TAG""""",,,
mbdata,20140123201000,2010,12,4,1130,12,Hostage Situation,FriendsOfKronos,why talk? take em down! #POK,,,
mbdata,20140123201000,2010,12,4,1132,12,Hostage Situation,protoGuy,swat guy is talking to van dude trying to get him to give up,,,
mbdata,20140123201000,2010,12,4,1136,12,Hostage Situation,MarcusDrymiau,aw dang its a hostage thing #definitelygonnabelate,,,
mbdata,20140123201017,2010,12,4,1142,12,Hostage Situation,AbilaPost,negotiations have begun between shooter and #APD #AbilaPost,,,
mbdata,20140123201017,2010,12,4,1143,12,Hostage Situation,HomelandIlluminations,APD is negotiating with gunmen for peaceful solution.,,,
mbdata,20140123201017,2010,12,4,1144,12,Hostage Situation,panopticon,this guy in the van is craazy why talk to that cant talk to crazy,,,
mbdata,20140123201022,2010,12,4,1148,12,Hostage Situation,NewsOnlineToday,Abila Police negotiating with gunmen for peaceful solution #Abila,,,
mbdata,20140123201029,2010,12,4,1149,12,Hostage Situation,megaMan,Police have someone talking to van guys  #TAG,,,
mbdata,20140123201033,2010,12,4,1150,12,Hostage Situation,megaMan,Negoitator?  #TAG,,,
mbdata,20140123201038,2010,12,4,1151,12,Hostage Situation,FriendsOfKronos,shoot first ask questions later #POK #terror,,,
mbdata,20140123201038,2010,12,4,1153,12,Hostage Situation,protoGuy,"comeon dude, give up to the cops!",,,
mbdata,20140123201038,2010,12,4,1154,12,Hostage Situation,megaMan,Can't hear words - van guy sounds mad #TAG,,,
mbdata,20140123201101,2011,3,3,1161,12,Hostage Situation,SiaradSea,Talking to cops,,,
mbdata,20140123201121,2011,3,3,1162,12,Hostage Situation,hennyhenhendrix,they seemed really interested in where that van came from,36.057,24.892,
mbdata,20140123201121,2011,3,3,1167,12,Hostage Situation,CentralBulletin,negotiations begin between shooter and police #Abila #CentralBulletin,,,
mbdata,20140123201300,2013,2,3,1169,12,Hostage Situation,FriendsOfKronos,its a standoff what do you know? cops dont do anything at rally they dont do anything at shooting #POK,,,
mbdata,20140123201300,2013,2,3,1172,12,Hostage Situation,roger_roger,WTF are the cops doing out there? just shoot them already,,,
mbdata,20140123201501,2015,1,3,1182,12,Hostage Situation,megaMan,@tomish Its a black panel van - no windows. #TAG,,,
mbdata,20140123201614,2016,1,3,1189,12,Hostage Situation,megaMan,Negotiator guy and van guy still back and forth.  #TAG,,,
mbdata,20140123201801,2018,1,3,1192,12,Hostage Situation,megaMan,van guy waving gun at the roofs. Thinks SWATs there?  #TAG,,,
mbdata,20140123201904,2019,2,3,1195,12,Hostage Situation,FriendsOfKronos,they were moving the hostages and got cuaght the feeble minded always result to violence #POK,,,
mbdata,20140123201904,2019,2,3,1196,12,Hostage Situation,megaMan,"Bad guy: """"Oh I'm getting out of here"""" yelling  #TAG""""",,,
mbdata,20140123202002,2020,3,3,1199,12,Hostage Situation,protoGuy,van dude is yelling at cops,,,
mbdata,20140123202002,2020,3,3,1201,12,Hostage Situation,megaMan,"Bad guy: """"Im outta here or people die""""  #TAG""""",,,
mbdata,20140123202002,2020,3,3,1203,12,Hostage Situation,KronosStar,Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,
mbdata,20140123202103,2021,6,4,1206,12,Hostage Situation,FriendsOfKronos,i found the kidnapped GASTECH employees there at gelatogalore with POK terrorists,,,
mbdata,20140123202103,2021,6,4,1209,12,Hostage Situation,panopticon,guy in the black van is screaming something at the cops but cant hear what,,,
mbdata,20140123202134,2021,6,4,1217,12,Hostage Situation,HomelandIlluminations,Standoff continues with multiple gunmen with unknown number of hostages,,,
mbdata,20140123202134,2021,6,4,1218,12,Hostage Situation,MarcusDrymiau,dude outside is yelling something about hostages #standoff,,,
mbdata,20140123202134,2021,6,4,1219,12,Hostage Situation,prettyRain,please please tell me whats happening out there? did someone get shot?,,,
mbdata,20140123202143,2021,6,4,1220,12,Hostage Situation,NewsOnlineToday,Standoff continues with multiple gunmen and unknown number of hostages #Abila,,,
mbdata,20140123202221,2022,1,3,1221,12,Hostage Situation,megaMan,think someone in the van just showed a hostage! Looked like a girl  #TAG,,,
mbdata,20140123202303,2023,2,3,1226,12,Hostage Situation,megaMan,@ben the other guy showed her through the van window,,,
mbdata,20140123202303,2023,2,3,1227,12,Hostage Situation,hempRules,What a great career - #policenegotiator.,,,
mbdata,20140123202500,2025,3,3,1231,12,Hostage Situation,FriendsOfKronos,terrorists love random violence shoot an innocent bystander why not? #POK,,,
mbdata,20140123202500,2025,3,3,1233,12,Hostage Situation,megaMan,"@ben It looked like """"She's first"""" #scary #TAG""""",,,
mbdata,20140123202500,2025,3,3,1234,12,Hostage Situation,InternationalNews,Abila standoff continues in a stalemate. #abila #IntNews,,,
mbdata,20140123202602,2026,4,3,1237,12,Hostage Situation,megaMan,Negotiator guy calmed them down #TAG,,,
mbdata,20140123202602,2026,4,3,1239,12,Hostage Situation,panopticon,they need to put more pressure on this guy ramp up the negoitations,,,
mbdata,20140123202615,2026,4,3,1242,12,Hostage Situation,megaMan,Not yelling as much #TAG,,,
mbdata,20140123202649,2026,4,3,1243,12,Hostage Situation,megaMan,@tomish most of the police are backed off  #TAG,,,
mbdata,20140123202711,2027,2,3,1244,12,Hostage Situation,megaMan,lots of guns pointed at that van #TAG,,,
mbdata,20140123202733,2027,2,3,1248,12,Hostage Situation,megaMan,hi tension but maybe the talking is working #TAG,,,
mbdata,20140123202842,2028,1,3,1252,12,Hostage Situation,roger_roger,just shoot them already,,,
mbdata,20140123203000,2030,4,3,1261,12,Hostage Situation,panopticon,are they just waiting him out of what?,,,
mbdata,20140123203000,2030,4,3,1262,12,Hostage Situation,MarcusDrymiau,I hope everyone stays calm and the hostages don't get hurt #standoff,,,
mbdata,20140123203015,2030,4,3,1264,12,Hostage Situation,megaMan,Kid says he saw 2 people in the van from the other side of the street #TAG,,,
mbdata,20140123203015,2030,4,3,1265,12,Hostage Situation,katrina,Even criminals love #GelatoGalore,,,
mbdata,20140123203147,2031,3,3,1270,12,Hostage Situation,megaMan,more talk - think van guys are trying to work a deal to leave #TAG,,,
mbdata,20140123203159,2031,3,3,1272,12,Hostage Situation,FriendsOfKronos,stand off dragging on are they debating how stufpid the terrorists are? #POK,,,
mbdata,20140123203159,2031,3,3,1273,12,Hostage Situation,megaMan,cops aren't buying it #TAG,,,
mbdata,20140123203252,2032,3,3,1276,12,Hostage Situation,truccotrucco,i wish this was over i can barely even type anthing #standoff,36.059,24.856,
mbdata,20140123203252,2032,3,3,1277,12,Hostage Situation,FriendsOfKronos,no deal with terrorists #POK,,,
mbdata,20140123203252,2032,3,3,1278,12,Hostage Situation,protoGuy,i wonder what the cops are offering the van dude to get him to give up,,,
mbdata,20140123203300,2033,2,3,1284,12,Hostage Situation,Sara_Nespola,this takes a lot longer in real life than it does in the movies #hostage,,,
mbdata,20140123203349,2033,2,3,1288,12,Hostage Situation,megaMan,no change  #slowdown #TAG,,,
mbdata,20140123203400,2034,3,3,1289,12,Hostage Situation,truccotrucco,arent swat suppposed to be the tough buys that swoop in & save the day? what are they waiting for? were trapped!,36.059,24.856,
mbdata,20140123203400,2034,3,3,1290,12,Hostage Situation,brontes_riff,Lots of sitting. What's the matter communications down with the evil overlord?,,,
mbdata,20140123203403,2034,3,3,1292,12,Hostage Situation,panopticon,this standoff is going nowhere do they have hostages or someothing?,,,
mbdata,20140123203502,2035,3,3,1296,12,Hostage Situation,protoGuy,this is takign 4ever why dont they shoot him?,,,
mbdata,20140123203509,2035,3,3,1305,12,Hostage Situation,praise111,Praying that calmer hearts and minds prevail #AbilaPrays,,,
mbdata,20140123203509,2035,3,3,1306,12,Hostage Situation,luvwool,"Actually, that's a pretty nice #blackvan. Nice window tint job.",,,
mbdata,20140123204500,2045,1,3,1320,12,Hostage Situation,AbilaPost,nothing new to report: heavily armed #APD SWAT still in standoff with occupants of black van #AbilaPost,,,
mbdata,20140123204607,2046,1,3,1323,12,Hostage Situation,CentralBulletin,Abila police SWAT still in stand off #Abila #CentralBulletin,,,
mbdata,20140123204713,2047,2,3,1324,12,Hostage Situation,FriendsOfKronos,stand off continues with POK terrorists,,,
mbdata,20140123204713,2047,2,3,1325,12,Hostage Situation,megaMan,@tomish I don't think they could come up behind - I dont see how,,,
mbdata,20140123204844,2048,1,3,1328,12,Hostage Situation,megaMan,@tomish besides I think they are trying to talk them down #TAG,,,
mbdata,20140123205000,2050,2,3,1336,12,Hostage Situation,megaMan,bunch of trenchcoat types miilling around #TAG,,,
mbdata,20140123205000,2050,2,3,1337,12,Hostage Situation,panopticon,still talking with negotiator from police just give up buddy,,,
mbdata,20140123205200,2052,2,3,1341,12,Hostage Situation,truccotrucco,poked my head up looks like negotiations are still going pls hurry poeple are starting to freak out in here #gelatogalorestandoff,36.059,24.856,
mbdata,20140123205200,2052,2,3,1342,12,Hostage Situation,megaMan,negotiator puts out his hands - what did that mean? #TAG,,,
mbdata,20140123210000,2100,7,4,1347,12,Hostage Situation,megaMan,van guy looking all around? #TAG,,,
mbdata,20140123210004,2100,7,4,1350,12,Hostage Situation,truccotrucco,what is this guy doing? just give up and now hes back in the van #standoff #gelatogalore,36.059,24.856,
mbdata,20140123210004,2100,7,4,1351,12,Hostage Situation,megaMan,ACTION! van guy bac in van #TAG,,,
mbdata,20140123210004,2100,7,4,1352,12,Hostage Situation,MarcusDrymiau,I wish this guy would just give up #standoff,,,
mbdata,20140123210004,2100,7,4,1353,12,Hostage Situation,sofitees,crazy guy is back in the van - what is going on?,36.059,24.857,
mbdata,20140123210019,2100,7,4,1355,12,Hostage Situation,megaMan,Not smart to try to run over the cop cars...  #TAG,,,
mbdata,20140123210053,2100,7,4,1356,12,Hostage Situation,megaMan,He's got no where to go #TAG,,,
mbdata,20140123210100,2101,3,3,1357,12,Hostage Situation,truccotrucco,oh no! looks like the two bad guys are fighting!,36.059,24.856,
mbdata,20140123210100,2101,3,3,1358,12,Hostage Situation,megaMan,Yelling FROM INSIDE the van! #TAG,,,
mbdata,20140123210100,2101,3,3,1359,12,Hostage Situation,panopticon,the screaming guy is back in the van looks like hes in there screaming too - fighting with his partner maybe?,,,
mbdata,20140123210233,2102,2,3,1361,12,Hostage Situation,truccotrucco,feel like something terrible is going to happen im shaking,36.059,24.856,
mbdata,20140123210233,2102,2,3,1362,12,Hostage Situation,megaMan,This is it! Somethings going down.  #TAG,,,
